Gene_num,Gene_name,NodeType
1276,MMP7-TRAN,Gene-TRAN
1277,MMP9-TRAN,Gene-TRAN
1278,MOB1A-TRAN,Gene-TRAN
1279,MOB1B-TRAN,Gene-TRAN
1280,MPL-TRAN,Gene-TRAN
1281,MRAS-TRAN,Gene-TRAN
1282,MS4A2-TRAN,Gene-TRAN
1283,MST1-TRAN,Gene-TRAN
1284,MST1R-TRAN,Gene-TRAN
1285,MTCP1-TRAN,Gene-TRAN
1286,MTOR-TRAN,Gene-TRAN
1287,MUC5AC-TRAN,Gene-TRAN
1288,MUC5B-TRAN,Gene-TRAN
1289,MYB-TRAN,Gene-TRAN
1290,MYC-TRAN,Gene-TRAN
1291,MYD88-TRAN,Gene-TRAN
1292,MYH6-TRAN,Gene-TRAN
1293,MYH7-TRAN,Gene-TRAN
1294,MYL2-TRAN,Gene-TRAN
1295,MYL3-TRAN,Gene-TRAN
1296,MYL4-TRAN,Gene-TRAN
1297,MYL6-TRAN,Gene-TRAN
1298,MYL6B-TRAN,Gene-TRAN
1299,MYL9-TRAN,Gene-TRAN
1300,MYLK-TRAN,Gene-TRAN
1301,MYLK2-TRAN,Gene-TRAN
1302,MYLK3-TRAN,Gene-TRAN
1303,MYLK4-TRAN,Gene-TRAN
1304,NAIP-TRAN,Gene-TRAN
1305,NAMPT-TRAN,Gene-TRAN
1306,NANOG-TRAN,Gene-TRAN
1307,NANOGP8-TRAN,Gene-TRAN
1308,NBL1-TRAN,Gene-TRAN
1309,NCF1-TRAN,Gene-TRAN
1310,NCK1-TRAN,Gene-TRAN
1311,NCK2-TRAN,Gene-TRAN
1312,NCOA1-TRAN,Gene-TRAN
1313,NCOA2-TRAN,Gene-TRAN
1314,NCOA3-TRAN,Gene-TRAN
1315,NCOR1-TRAN,Gene-TRAN
1316,NCOR2-TRAN,Gene-TRAN
1317,NCSTN-TRAN,Gene-TRAN
1318,NEK7-TRAN,Gene-TRAN
1319,NEO1-TRAN,Gene-TRAN
1320,NF1-TRAN,Gene-TRAN
1321,NF2-TRAN,Gene-TRAN
1322,NFATC1-TRAN,Gene-TRAN
1323,NFATC2-TRAN,Gene-TRAN
1324,NFATC3-TRAN,Gene-TRAN
1325,NFATC4-TRAN,Gene-TRAN
1326,NFKB1-TRAN,Gene-TRAN
1327,NFKB2-TRAN,Gene-TRAN
1328,NFKBIA-TRAN,Gene-TRAN
1329,NFKBIB-TRAN,Gene-TRAN
1330,NFKBIE-TRAN,Gene-TRAN
1331,NGF-TRAN,Gene-TRAN
1332,NGFR-TRAN,Gene-TRAN
1333,NKD1-TRAN,Gene-TRAN
1334,NKD2-TRAN,Gene-TRAN
1335,NLK-TRAN,Gene-TRAN
1336,NLRC4-TRAN,Gene-TRAN
1337,NLRP1-TRAN,Gene-TRAN
1338,NLRP12-TRAN,Gene-TRAN
1339,NLRP3-TRAN,Gene-TRAN
1340,NLRP6-TRAN,Gene-TRAN
1341,NLRP7-TRAN,Gene-TRAN
1342,NLRX1-TRAN,Gene-TRAN
1343,NOD1-TRAN,Gene-TRAN
1344,NOD2-TRAN,Gene-TRAN
1345,NODAL-TRAN,Gene-TRAN
1346,NOG-TRAN,Gene-TRAN
1347,NOS1-TRAN,Gene-TRAN
1348,NOS2-TRAN,Gene-TRAN
1349,NOS3-TRAN,Gene-TRAN
1350,NOTCH1-TRAN,Gene-TRAN
1351,NOTCH2-TRAN,Gene-TRAN
1352,NOTCH3-TRAN,Gene-TRAN
1353,NOTCH4-TRAN,Gene-TRAN
1354,NOTUM-TRAN,Gene-TRAN
1355,NOX1-TRAN,Gene-TRAN
1356,NOX4-TRAN,Gene-TRAN
1357,NPPA-TRAN,Gene-TRAN
1358,NPPB-TRAN,Gene-TRAN
1359,NPPC-TRAN,Gene-TRAN
1360,NPR1-TRAN,Gene-TRAN
1361,NPR2-TRAN,Gene-TRAN
1362,NPRL2-TRAN,Gene-TRAN
1363,NPRL3-TRAN,Gene-TRAN
1364,NPY-TRAN,Gene-TRAN
1365,NPY1R-TRAN,Gene-TRAN
1366,NR1H3-TRAN,Gene-TRAN
1367,NR4A1-TRAN,Gene-TRAN
1368,NRAS-TRAN,Gene-TRAN
1369,NRF1-TRAN,Gene-TRAN
1370,NRG1-TRAN,Gene-TRAN
1371,NRG2-TRAN,Gene-TRAN
1372,NRG3-TRAN,Gene-TRAN
1373,NRG4-TRAN,Gene-TRAN
1374,NSMAF-TRAN,Gene-TRAN
1375,NTF3-TRAN,Gene-TRAN
1376,NTF4-TRAN,Gene-TRAN
1377,NTRK1-TRAN,Gene-TRAN
1378,NTRK2-TRAN,Gene-TRAN
1379,NTRK3-TRAN,Gene-TRAN
1380,NTSR1-TRAN,Gene-TRAN
1381,NUMB-TRAN,Gene-TRAN
1382,NUMBL-TRAN,Gene-TRAN
1383,OLR1-TRAN,Gene-TRAN
1384,OPRD1-TRAN,Gene-TRAN
1385,OPRM1-TRAN,Gene-TRAN
1386,ORAI1-TRAN,Gene-TRAN
1387,ORAI2-TRAN,Gene-TRAN
1388,ORAI3-TRAN,Gene-TRAN
1389,OSM-TRAN,Gene-TRAN
1390,OSMR-TRAN,Gene-TRAN
1391,OTUD5-TRAN,Gene-TRAN
1392,OXT-TRAN,Gene-TRAN
1393,OXTR-TRAN,Gene-TRAN
1394,P2RX1-TRAN,Gene-TRAN
1395,P2RX2-TRAN,Gene-TRAN
1396,P2RX3-TRAN,Gene-TRAN
1397,P2RX4-TRAN,Gene-TRAN
1398,P2RX5-TRAN,Gene-TRAN
1399,P2RX6-TRAN,Gene-TRAN
1400,P2RX7-TRAN,Gene-TRAN
1401,P2RY1-TRAN,Gene-TRAN
1402,PAK1-TRAN,Gene-TRAN
1403,PAK2-TRAN,Gene-TRAN
1404,PAK3-TRAN,Gene-TRAN
1405,PAK4-TRAN,Gene-TRAN
1406,PAK6-TRAN,Gene-TRAN
1407,PARD3-TRAN,Gene-TRAN
1408,PARD6A-TRAN,Gene-TRAN
1409,PARD6B-TRAN,Gene-TRAN
1410,PARD6G-TRAN,Gene-TRAN
1411,PCK1-TRAN,Gene-TRAN
1412,PCK2-TRAN,Gene-TRAN
1413,PDCD1-TRAN,Gene-TRAN
1414,PDE10A-TRAN,Gene-TRAN
1415,PDE1A-TRAN,Gene-TRAN
1416,PDE1B-TRAN,Gene-TRAN
1417,PDE1C-TRAN,Gene-TRAN
1418,PDE2A-TRAN,Gene-TRAN
1419,PDE3A-TRAN,Gene-TRAN
1420,PDE3B-TRAN,Gene-TRAN
1421,PDE4A-TRAN,Gene-TRAN
1422,PDE4B-TRAN,Gene-TRAN
1423,PDE4C-TRAN,Gene-TRAN
1424,PDE4D-TRAN,Gene-TRAN
1425,PDGFA-TRAN,Gene-TRAN
1426,PDGFB-TRAN,Gene-TRAN
1427,PDGFC-TRAN,Gene-TRAN
1428,PDGFD-TRAN,Gene-TRAN
1429,PDGFRA-TRAN,Gene-TRAN
1430,PDGFRB-TRAN,Gene-TRAN
1431,PDHA1-TRAN,Gene-TRAN
1432,PDHA2-TRAN,Gene-TRAN
1433,PDHB-TRAN,Gene-TRAN
1434,PDK1-TRAN,Gene-TRAN
1435,PDPK1-TRAN,Gene-TRAN
1436,PERP-TRAN,Gene-TRAN
1437,PF4-TRAN,Gene-TRAN
1438,PF4V1-TRAN,Gene-TRAN
1439,PFKFB1-TRAN,Gene-TRAN
1440,PFKFB2-TRAN,Gene-TRAN
1441,PFKFB3-TRAN,Gene-TRAN
1442,PFKFB4-TRAN,Gene-TRAN
1443,PFKL-TRAN,Gene-TRAN
1444,PFKM-TRAN,Gene-TRAN
1445,PFKP-TRAN,Gene-TRAN
1446,PFN1-TRAN,Gene-TRAN
1447,PFN2-TRAN,Gene-TRAN
1448,PFN3-TRAN,Gene-TRAN
1449,PFN4-TRAN,Gene-TRAN
1450,PGAM5-TRAN,Gene-TRAN
1451,PGF-TRAN,Gene-TRAN
1452,PGK1-TRAN,Gene-TRAN
1453,PGK2-TRAN,Gene-TRAN
1454,PGR-TRAN,Gene-TRAN
1455,PHKA1-TRAN,Gene-TRAN
1456,PHKA2-TRAN,Gene-TRAN
1457,PHKB-TRAN,Gene-TRAN
1458,PHKG1-TRAN,Gene-TRAN
1459,PHKG2-TRAN,Gene-TRAN
1460,PHLPP1-TRAN,Gene-TRAN
1461,PHLPP2-TRAN,Gene-TRAN
1462,PIAS1-TRAN,Gene-TRAN
1463,PIAS2-TRAN,Gene-TRAN
1464,PIAS3-TRAN,Gene-TRAN
1465,PIAS4-TRAN,Gene-TRAN
1466,PIDD1-TRAN,Gene-TRAN
1467,PIK3AP1-TRAN,Gene-TRAN
1468,PIK3C3-TRAN,Gene-TRAN
1469,PIK3CA-TRAN,Gene-TRAN
1470,PIK3CB-TRAN,Gene-TRAN
1471,PIK3CD-TRAN,Gene-TRAN
1472,PIK3CG-TRAN,Gene-TRAN
1473,PIK3R1-TRAN,Gene-TRAN
1474,PIK3R2-TRAN,Gene-TRAN
1475,PIK3R3-TRAN,Gene-TRAN
1476,PIK3R4-TRAN,Gene-TRAN
1477,PIK3R5-TRAN,Gene-TRAN
1478,PIK3R6-TRAN,Gene-TRAN
1479,PIM1-TRAN,Gene-TRAN
1480,PIN1-TRAN,Gene-TRAN
1481,PIP5K1A-TRAN,Gene-TRAN
1482,PIP5K1B-TRAN,Gene-TRAN
1483,PIP5K1C-TRAN,Gene-TRAN
1484,PITX2-TRAN,Gene-TRAN
1485,PKLR-TRAN,Gene-TRAN
1486,PKM-TRAN,Gene-TRAN
1487,PKN1-TRAN,Gene-TRAN
1488,PKN2-TRAN,Gene-TRAN
1489,PKN3-TRAN,Gene-TRAN
1490,PLA1A-TRAN,Gene-TRAN
1491,PLA2G10-TRAN,Gene-TRAN
1492,PLA2G12A-TRAN,Gene-TRAN
1493,PLA2G12B-TRAN,Gene-TRAN
1494,PLA2G1B-TRAN,Gene-TRAN
1495,PLA2G2A-TRAN,Gene-TRAN
1496,PLA2G2C-TRAN,Gene-TRAN
1497,PLA2G2D-TRAN,Gene-TRAN
1498,PLA2G2E-TRAN,Gene-TRAN
1499,PLA2G2F-TRAN,Gene-TRAN
1500,PLA2G3-TRAN,Gene-TRAN
1501,PLA2G4A-TRAN,Gene-TRAN
1502,PLA2G4B-TRAN,Gene-TRAN
1503,PLA2G4C-TRAN,Gene-TRAN
1504,PLA2G4D-TRAN,Gene-TRAN
1505,PLA2G4E-TRAN,Gene-TRAN
1506,PLA2G4F-TRAN,Gene-TRAN
1507,PLA2G5-TRAN,Gene-TRAN
1508,PLA2G6-TRAN,Gene-TRAN
1509,PLAT-TRAN,Gene-TRAN
1510,PLAU-TRAN,Gene-TRAN
1511,PLCB1-TRAN,Gene-TRAN
1512,PLCB2-TRAN,Gene-TRAN
1513,PLCB3-TRAN,Gene-TRAN
1514,PLCB4-TRAN,Gene-TRAN
1515,PLCD1-TRAN,Gene-TRAN
1516,PLCD3-TRAN,Gene-TRAN
1517,PLCD4-TRAN,Gene-TRAN
1518,PLCE1-TRAN,Gene-TRAN
1519,PLCG1-TRAN,Gene-TRAN
1520,PLCG2-TRAN,Gene-TRAN
1521,PLCZ1-TRAN,Gene-TRAN
1522,PLD1-TRAN,Gene-TRAN
1523,PLD2-TRAN,Gene-TRAN
1524,PLIN1-TRAN,Gene-TRAN
1525,PLIN2-TRAN,Gene-TRAN
1526,PLIN4-TRAN,Gene-TRAN
1527,PLIN5-TRAN,Gene-TRAN
1528,PLK1-TRAN,Gene-TRAN
1529,PLK2-TRAN,Gene-TRAN
1530,PLK3-TRAN,Gene-TRAN
1531,PLK4-TRAN,Gene-TRAN
1532,PLN-TRAN,Gene-TRAN
1533,PLTP-TRAN,Gene-TRAN
1534,PMAIP1-TRAN,Gene-TRAN
1535,POMC-TRAN,Gene-TRAN
1536,PORCN-TRAN,Gene-TRAN
1537,POU5F1-TRAN,Gene-TRAN
1538,POU5F1B-TRAN,Gene-TRAN
1539,PPARA-TRAN,Gene-TRAN
1540,PPARD-TRAN,Gene-TRAN
1541,PPARG-TRAN,Gene-TRAN
1542,PPARGC1A-TRAN,Gene-TRAN
1543,PPBP-TRAN,Gene-TRAN
1544,PPIF-TRAN,Gene-TRAN
1545,PPM1A-TRAN,Gene-TRAN
1546,PPM1B-TRAN,Gene-TRAN
1547,PPM1D-TRAN,Gene-TRAN
1548,PPP1CA-TRAN,Gene-TRAN
1549,PPP1CB-TRAN,Gene-TRAN
1550,PPP1CC-TRAN,Gene-TRAN
1551,PPP1R12A-TRAN,Gene-TRAN
1552,PPP1R12B-TRAN,Gene-TRAN
1553,PPP1R12C-TRAN,Gene-TRAN
1554,PPP1R1B-TRAN,Gene-TRAN
1555,PPP1R3A-TRAN,Gene-TRAN
1556,PPP1R3B-TRAN,Gene-TRAN
1557,PPP1R3C-TRAN,Gene-TRAN
1558,PPP1R3D-TRAN,Gene-TRAN
1559,PPP1R3E-TRAN,Gene-TRAN
1560,PPP1R3F-TRAN,Gene-TRAN
1561,PPP2CA-TRAN,Gene-TRAN
1562,PPP2CB-TRAN,Gene-TRAN
1563,PPP2R1A-TRAN,Gene-TRAN
1564,PPP2R1B-TRAN,Gene-TRAN
1565,PPP2R2A-TRAN,Gene-TRAN
1566,PPP2R2B-TRAN,Gene-TRAN
1567,PPP2R2C-TRAN,Gene-TRAN
1568,PPP2R2D-TRAN,Gene-TRAN
1569,PPP2R3A-TRAN,Gene-TRAN
1570,PPP2R3B-TRAN,Gene-TRAN
1571,PPP2R3C-TRAN,Gene-TRAN
1572,PPP2R5A-TRAN,Gene-TRAN
1573,PPP2R5B-TRAN,Gene-TRAN
1574,PPP2R5C-TRAN,Gene-TRAN
1575,PPP2R5D-TRAN,Gene-TRAN
1576,PPP2R5E-TRAN,Gene-TRAN
1577,PPP3CA-TRAN,Gene-TRAN
1578,PPP3CB-TRAN,Gene-TRAN
1579,PPP3CC-TRAN,Gene-TRAN
1580,PPP3R1-TRAN,Gene-TRAN
1581,PPP3R2-TRAN,Gene-TRAN
1582,PPP4C-TRAN,Gene-TRAN
1583,PPP5C-TRAN,Gene-TRAN
1584,PRDM4-TRAN,Gene-TRAN
1585,PREX1-TRAN,Gene-TRAN
1586,PRICKLE1-TRAN,Gene-TRAN
1587,PRICKLE2-TRAN,Gene-TRAN
1588,PRICKLE3-TRAN,Gene-TRAN
1589,PRICKLE4-TRAN,Gene-TRAN
1590,PRKAA1-TRAN,Gene-TRAN
1591,PRKAA2-TRAN,Gene-TRAN
1592,PRKAB1-TRAN,Gene-TRAN
1593,PRKAB2-TRAN,Gene-TRAN
1594,PRKACA-TRAN,Gene-TRAN
1595,PRKACB-TRAN,Gene-TRAN
1596,PRKACG-TRAN,Gene-TRAN
1597,PRKAG1-TRAN,Gene-TRAN
1598,PRKAG2-TRAN,Gene-TRAN
1599,PRKAG3-TRAN,Gene-TRAN
1600,PRKAR1A-TRAN,Gene-TRAN
1601,PRKAR1B-TRAN,Gene-TRAN
1602,PRKAR2A-TRAN,Gene-TRAN
1603,PRKAR2B-TRAN,Gene-TRAN
1604,PRKCA-TRAN,Gene-TRAN
1605,PRKCB-TRAN,Gene-TRAN
1606,PRKCD-TRAN,Gene-TRAN
1607,PRKCE-TRAN,Gene-TRAN
1608,PRKCG-TRAN,Gene-TRAN
1609,PRKCI-TRAN,Gene-TRAN
1610,PRKCQ-TRAN,Gene-TRAN
1611,PRKCZ-TRAN,Gene-TRAN
1612,PRKD1-TRAN,Gene-TRAN
1613,PRKD2-TRAN,Gene-TRAN
1614,PRKD3-TRAN,Gene-TRAN
1615,PRKG1-TRAN,Gene-TRAN
1616,PRKG2-TRAN,Gene-TRAN
1617,PRL-TRAN,Gene-TRAN
1618,PRLR-TRAN,Gene-TRAN
1619,PRMT1-TRAN,Gene-TRAN
1620,PRR5-TRAN,Gene-TRAN
1621,PSEN1-TRAN,Gene-TRAN
1622,PSEN2-TRAN,Gene-TRAN
1623,PSENEN-TRAN,Gene-TRAN
1624,PSTPIP1-TRAN,Gene-TRAN
1625,PTAFR-TRAN,Gene-TRAN
1626,PTCH1-TRAN,Gene-TRAN
1627,PTCH2-TRAN,Gene-TRAN
1628,PTCRA-TRAN,Gene-TRAN
1629,PTEN-TRAN,Gene-TRAN
1630,PTGER1-TRAN,Gene-TRAN
1631,PTGER2-TRAN,Gene-TRAN
1632,PTGER3-TRAN,Gene-TRAN
1633,PTGFR-TRAN,Gene-TRAN
1634,PTGS2-TRAN,Gene-TRAN
1635,PTK2-TRAN,Gene-TRAN
1636,PTK2B-TRAN,Gene-TRAN
1637,PTPN1-TRAN,Gene-TRAN
1638,PTPN11-TRAN,Gene-TRAN
1639,PTPN2-TRAN,Gene-TRAN
1640,PTPN5-TRAN,Gene-TRAN
1641,PTPN6-TRAN,Gene-TRAN
1642,PTPN7-TRAN,Gene-TRAN
1643,PTPRC-TRAN,Gene-TRAN
1644,PTPRF-TRAN,Gene-TRAN
1645,PTPRR-TRAN,Gene-TRAN
1646,PXN-TRAN,Gene-TRAN
1647,PYCARD-TRAN,Gene-TRAN
1648,PYDC1-TRAN,Gene-TRAN
1649,PYDC2-TRAN,Gene-TRAN
1650,PYGB-TRAN,Gene-TRAN
1651,PYGL-TRAN,Gene-TRAN
1652,PYGM-TRAN,Gene-TRAN
1653,RAB10-TRAN,Gene-TRAN
1654,RAB11B-TRAN,Gene-TRAN
1655,RAB14-TRAN,Gene-TRAN
1656,RAB2A-TRAN,Gene-TRAN
1657,RAB5A-TRAN,Gene-TRAN
1658,RAB5B-TRAN,Gene-TRAN
1659,RAB5C-TRAN,Gene-TRAN
1660,RAB8A-TRAN,Gene-TRAN
1661,RAC1-TRAN,Gene-TRAN
1662,RAC2-TRAN,Gene-TRAN
1663,RAC3-TRAN,Gene-TRAN
1664,RAF1-TRAN,Gene-TRAN
1665,RAG1-TRAN,Gene-TRAN
1666,RAG2-TRAN,Gene-TRAN
1667,RALA-TRAN,Gene-TRAN
1668,RALB-TRAN,Gene-TRAN
1669,RALBP1-TRAN,Gene-TRAN
1670,RALGDS-TRAN,Gene-TRAN
1671,RAP1A-TRAN,Gene-TRAN
1672,RAP1B-TRAN,Gene-TRAN
1673,RAP1GAP-TRAN,Gene-TRAN
1674,RAPGEF1-TRAN,Gene-TRAN
1675,RAPGEF2-TRAN,Gene-TRAN
1676,RAPGEF3-TRAN,Gene-TRAN
1677,RAPGEF4-TRAN,Gene-TRAN
1678,RAPGEF5-TRAN,Gene-TRAN
1679,RAPGEF6-TRAN,Gene-TRAN
1680,RARA-TRAN,Gene-TRAN
1681,RASA1-TRAN,Gene-TRAN
1682,RASA2-TRAN,Gene-TRAN
1683,RASA3-TRAN,Gene-TRAN
1684,RASA4-TRAN,Gene-TRAN
1685,RASA4B-TRAN,Gene-TRAN
1686,RASAL1-TRAN,Gene-TRAN
1687,RASAL2-TRAN,Gene-TRAN
1688,RASAL3-TRAN,Gene-TRAN
1689,RASGRF1-TRAN,Gene-TRAN
1690,RASGRF2-TRAN,Gene-TRAN
1691,RASGRP1-TRAN,Gene-TRAN
1692,RASGRP2-TRAN,Gene-TRAN
1693,RASGRP3-TRAN,Gene-TRAN
1694,RASGRP4-TRAN,Gene-TRAN
1695,RASSF1-TRAN,Gene-TRAN
1696,RASSF2-TRAN,Gene-TRAN
1697,RASSF4-TRAN,Gene-TRAN
1698,RASSF5-TRAN,Gene-TRAN
1699,RASSF6-TRAN,Gene-TRAN
1700,RBCK1-TRAN,Gene-TRAN
1701,RBL1-TRAN,Gene-TRAN
1702,RBL2-TRAN,Gene-TRAN
1703,RBPJ-TRAN,Gene-TRAN
1704,RBPJL-TRAN,Gene-TRAN
1705,RBX1-TRAN,Gene-TRAN
1706,RCAN1-TRAN,Gene-TRAN
1707,RCAN2-TRAN,Gene-TRAN
1708,RCHY1-TRAN,Gene-TRAN
1709,REL-TRAN,Gene-TRAN
1710,RELA-TRAN,Gene-TRAN
1711,RELB-TRAN,Gene-TRAN
1712,RELN-TRAN,Gene-TRAN
1713,RET-TRAN,Gene-TRAN
1714,RFNG-TRAN,Gene-TRAN
1715,RGL1-TRAN,Gene-TRAN
1716,RGL2-TRAN,Gene-TRAN
1717,RGMA-TRAN,Gene-TRAN
1718,RGMB-TRAN,Gene-TRAN
1719,RGS14-TRAN,Gene-TRAN
1720,RGS2-TRAN,Gene-TRAN
1721,RHEB-TRAN,Gene-TRAN
1722,RHOA-TRAN,Gene-TRAN
1723,RHOQ-TRAN,Gene-TRAN
1724,RICTOR-TRAN,Gene-TRAN
1725,RIN1-TRAN,Gene-TRAN
1726,RIPK1-TRAN,Gene-TRAN
1727,RIPK2-TRAN,Gene-TRAN
1728,RIPK3-TRAN,Gene-TRAN
1729,RLN1-TRAN,Gene-TRAN
1730,RLN2-TRAN,Gene-TRAN
1731,RLN3-TRAN,Gene-TRAN
1732,RNASEL-TRAN,Gene-TRAN
1733,RNF125-TRAN,Gene-TRAN
1734,RNF152-TRAN,Gene-TRAN
1735,RNF31-TRAN,Gene-TRAN
1736,RNF43-TRAN,Gene-TRAN
1737,ROCK1-TRAN,Gene-TRAN
1738,ROCK2-TRAN,Gene-TRAN
1739,ROR1-TRAN,Gene-TRAN
1740,ROR2-TRAN,Gene-TRAN
1741,RPRM-TRAN,Gene-TRAN
1742,RPS6-TRAN,Gene-TRAN
1743,RPS6KA1-TRAN,Gene-TRAN
1744,RPS6KA2-TRAN,Gene-TRAN
1745,RPS6KA3-TRAN,Gene-TRAN
1746,RPS6KA4-TRAN,Gene-TRAN
1747,RPS6KA5-TRAN,Gene-TRAN
1748,RPS6KA6-TRAN,Gene-TRAN
1749,RPS6KB1-TRAN,Gene-TRAN
1750,RPS6KB2-TRAN,Gene-TRAN
1751,RPTOR-TRAN,Gene-TRAN
1752,RRAGA-TRAN,Gene-TRAN
1753,RRAGB-TRAN,Gene-TRAN
1754,RRAGC-TRAN,Gene-TRAN
1755,RRAGD-TRAN,Gene-TRAN
1756,RRAS-TRAN,Gene-TRAN
1757,RRAS2-TRAN,Gene-TRAN
1758,RRM2-TRAN,Gene-TRAN
1759,RRM2B-TRAN,Gene-TRAN
1760,RSPO1-TRAN,Gene-TRAN
1761,RSPO2-TRAN,Gene-TRAN
1762,RSPO3-TRAN,Gene-TRAN
1763,RSPO4-TRAN,Gene-TRAN
1764,RUVBL1-TRAN,Gene-TRAN
1765,RXFP1-TRAN,Gene-TRAN
1766,RXFP2-TRAN,Gene-TRAN
1767,RXFP3-TRAN,Gene-TRAN
1768,RXFP4-TRAN,Gene-TRAN
1769,RXRA-TRAN,Gene-TRAN
1770,RXRB-TRAN,Gene-TRAN
1771,RXRG-TRAN,Gene-TRAN
1772,RYK-TRAN,Gene-TRAN
1773,RYR1-TRAN,Gene-TRAN
1774,RYR2-TRAN,Gene-TRAN
1775,RYR3-TRAN,Gene-TRAN
1776,S100A7-TRAN,Gene-TRAN
1777,S100A7A-TRAN,Gene-TRAN
1778,S100A8-TRAN,Gene-TRAN
1779,S100A9-TRAN,Gene-TRAN
1780,S1PR1-TRAN,Gene-TRAN
1781,S1PR2-TRAN,Gene-TRAN
1782,S1PR3-TRAN,Gene-TRAN
1783,S1PR4-TRAN,Gene-TRAN
1784,S1PR5-TRAN,Gene-TRAN
1785,SAV1-TRAN,Gene-TRAN
1786,SCD-TRAN,Gene-TRAN
1787,SCD5-TRAN,Gene-TRAN
1788,SCP2-TRAN,Gene-TRAN
1789,SCRIB-TRAN,Gene-TRAN
1790,SEC13-TRAN,Gene-TRAN
1791,SEH1L-TRAN,Gene-TRAN
1792,SELE-TRAN,Gene-TRAN
1793,SENP2-TRAN,Gene-TRAN
1794,SERPINB5-TRAN,Gene-TRAN
1795,SERPINE1-TRAN,Gene-TRAN
1796,SERPINF1-TRAN,Gene-TRAN
1797,SESN1-TRAN,Gene-TRAN
1798,SESN2-TRAN,Gene-TRAN
1799,SESN3-TRAN,Gene-TRAN
1800,SETD7-TRAN,Gene-TRAN
1801,SFN-TRAN,Gene-TRAN
1802,SFRP1-TRAN,Gene-TRAN
1803,SFRP2-TRAN,Gene-TRAN
1804,SFRP4-TRAN,Gene-TRAN
1805,SFRP5-TRAN,Gene-TRAN
1806,SGK1-TRAN,Gene-TRAN
1807,SGK2-TRAN,Gene-TRAN
1808,SGK3-TRAN,Gene-TRAN
1809,SH2B1-TRAN,Gene-TRAN
1810,SH2B2-TRAN,Gene-TRAN
1811,SH2B3-TRAN,Gene-TRAN
1812,SH2D2A-TRAN,Gene-TRAN
1813,SHARPIN-TRAN,Gene-TRAN
1814,SHC1-TRAN,Gene-TRAN
1815,SHC2-TRAN,Gene-TRAN
1816,SHC3-TRAN,Gene-TRAN
1817,SHC4-TRAN,Gene-TRAN
1818,SHH-TRAN,Gene-TRAN
1819,SHISA5-TRAN,Gene-TRAN
1820,SHOC2-TRAN,Gene-TRAN
1821,SIAH1-TRAN,Gene-TRAN
1822,SIK1-TRAN,Gene-TRAN
1823,SIK2-TRAN,Gene-TRAN
1824,SIKE1-TRAN,Gene-TRAN
1825,SIN3A-TRAN,Gene-TRAN
1826,SIPA1-TRAN,Gene-TRAN
1827,SIPA1L1-TRAN,Gene-TRAN
1828,SIPA1L2-TRAN,Gene-TRAN
1829,SIRT1-TRAN,Gene-TRAN
1830,SIVA1-TRAN,Gene-TRAN
1831,SKAP1-TRAN,Gene-TRAN
1832,SKP1-TRAN,Gene-TRAN
1833,SKP2-TRAN,Gene-TRAN
1834,SLC25A31-TRAN,Gene-TRAN
1835,SLC25A4-TRAN,Gene-TRAN
1836,SLC25A5-TRAN,Gene-TRAN
1837,SLC25A6-TRAN,Gene-TRAN
1838,SLC27A1-TRAN,Gene-TRAN
1839,SLC27A4-TRAN,Gene-TRAN
1840,SLC2A1-TRAN,Gene-TRAN
1841,SLC2A2-TRAN,Gene-TRAN
1842,SLC2A4-TRAN,Gene-TRAN
1843,SLC38A9-TRAN,Gene-TRAN
1844,SLC3A2-TRAN,Gene-TRAN
1845,SLC7A5-TRAN,Gene-TRAN
1846,SLC8A1-TRAN,Gene-TRAN
1847,SLC8A2-TRAN,Gene-TRAN
1848,SLC8A3-TRAN,Gene-TRAN
1849,SLC9A1-TRAN,Gene-TRAN
1850,SMAD1-TRAN,Gene-TRAN
1851,SMAD2-TRAN,Gene-TRAN
1852,SMAD3-TRAN,Gene-TRAN
1853,SMAD4-TRAN,Gene-TRAN
1854,SMAD5-TRAN,Gene-TRAN
1855,SMAD6-TRAN,Gene-TRAN
1856,SMAD7-TRAN,Gene-TRAN
1857,SMAD9-TRAN,Gene-TRAN
1858,SMO-TRAN,Gene-TRAN
1859,SMPD1-TRAN,Gene-TRAN
1860,SMPD2-TRAN,Gene-TRAN
1861,SMURF1-TRAN,Gene-TRAN
1862,SMURF2-TRAN,Gene-TRAN
1863,SNAI2-TRAN,Gene-TRAN
1864,SNW1-TRAN,Gene-TRAN
1865,SOCS1-TRAN,Gene-TRAN
1866,SOCS2-TRAN,Gene-TRAN
1867,SOCS3-TRAN,Gene-TRAN
1868,SOCS4-TRAN,Gene-TRAN
1869,SOCS5-TRAN,Gene-TRAN
1870,SOCS6-TRAN,Gene-TRAN
1871,SOCS7-TRAN,Gene-TRAN
1872,SOD2-TRAN,Gene-TRAN
1873,SORBS1-TRAN,Gene-TRAN
1874,SORT1-TRAN,Gene-TRAN
1875,SOS1-TRAN,Gene-TRAN
1876,SOS2-TRAN,Gene-TRAN
1877,SOST-TRAN,Gene-TRAN
1878,SOX17-TRAN,Gene-TRAN
1879,SOX2-TRAN,Gene-TRAN
1880,SOX9-TRAN,Gene-TRAN
1881,SP1-TRAN,Gene-TRAN
1882,SPHK1-TRAN,Gene-TRAN
1883,SPHK2-TRAN,Gene-TRAN
1884,SPOP-TRAN,Gene-TRAN
